# Number of Traces
8985
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
6907; 101; 182; 1.0453972519111614e+00; 6.3710587176770439e-01; 2.1210367511661449e-01; 6.1554865796998470e-01; 7.3751852483920433e-01; 9.6565462123760393e-01
6908; 101; 184; 7.1248514360446569e-01; 7.8481335985928102e-01; 6.0347013501894953e-01; 7.7497322853038808e-01; 9.0421031711752420e-01; 1.2560149392107378e-01
6909; 101; 185; 4.7787444518620881e-01; 1.1630888824933208e+00; 1.2560149392107378e-01; 3.7237695574377855e-01; 1.1735457574315082e+00; 3.4954323375801488e-01
6910; 101; 186; 1.0899056142660675e+00; 3.8798750913712543e-01; 7.9027464409213433e-01; 3.2222009995232986e-01; 1.1159838411310457e+00; 6.2790418567647566e-01
6911; 101; 187; 9.0017508670260260e-01; 6.7974404241748210e-01; 4.4273326325240769e-01; 6.3588283300120074e-01; 7.1980023598952081e-01; 9.6565462123760382e-01
6912; 101; 188; 7.5077986998912138e-01; 7.5523047950276490e-01; 5.9306475034889838e-01; 8.7769708847257732e-01; 5.0909413063558007e-01; 9.6565462123760393e-01
6913; 101; 191; 5.4914036596385785e-01; 9.9398530140115626e-01; 4.1973863056033645e-01; 7.3582470462596528e-01; 9.3832258641354571e-01; 1.2560149392107378e-01
6914; 101; 192; 6.9417005949474320e-01; 9.1230068685960164e-01; 2.9690091258711582e-01; 4.0310663216225817e-01; 1.2088122698115076e+00; 1.7899950229979245e-01
6915; 101; 194; 1.0219205909847344e+00; 5.8599592762195873e-01; 4.0882554610929445e-01; 6.9969771531074854e-01; 6.6419480739783743e-01; 9.6565462123760393e-01
6916; 101; 199; 1.0585352994958208e+00; 6.5003812184623122e-01; 1.4508750198996317e-01; 1.1240117727662766e+00; 5.7717370300539417e-01; 1.8854920333335456e-01
6917; 102; 110; -1.3003333784720861e-01; 1.3267701315964348e-01; 5.8118212752465936e-01; -1.7905570336358792e-01; 1.8928119410988598e-01; 7.3300747831349466e-01
6918; 102; 124; 6.0304648397830829e-01; -1.6943583007731869e-01; 9.3378701713806112e-01; 4.1435732916001311e-01; -1.2783992923967813e-01; 6.6876033991384620e-01
6919; 102; 126; 6.7575290619610123e-02; 1.6979107692770046e-01; 1.2474857849572771e+00; 9.8246155639817381e-03; 7.0963651251467932e-02; 6.2881246057814577e-01
6920; 102; 127; 6.7125051499523122e-02; 1.7002156944904417e-01; 1.2474857849572771e+00; 1.0446794248958483e-01; 3.8907424829711365e-02; 7.0781328537097898e-01
6921; 102; 130; 2.0312840959281295e-01; 2.3652012282367504e-02; 8.7768058535423177e-01; 5.2326601315260879e-01; -1.7604431258307263e-01; 7.0513921114748723e-01
6922; 102; 132; -3.3980888705888113e-02; 1.5666462514906410e-01; 9.3371356376447812e-01; 1.1036992977434923e-01; 9.6065094622889147e-03; 5.8118212752465936e-01
6923; 102; 134; 7.5007983471484774e-01; -2.2614631345325500e-01; 1.0232247798038780e+00; -1.6611124197195953e-01; 2.1456664133803621e-01; 8.8678035277428346e-01
6924; 102; 135; 4.4571869853174495e-01; -9.7000943941630530e-02; 8.9472483931500890e-01; 1.7540568343189486e-01; -2.3687476264939319e-02; 5.8118212752465936e-01
6925; 102; 137; -3.0735924551342719e-02; 1.9010576321117578e-01; 1.1028587981385614e+00; 2.2383799453257067e-01; -4.8481602323867529e-02; 5.8118212752465936e-01
6926; 102; 142; 5.6009999901086194e-01; -1.1456525085723715e-01; 1.0922468780022752e+00; 3.9159877875739540e-01; -1.3436397996157060e-01; 5.8118212752465936e-01
6927; 102; 145; -1.5053983982217770e-01; 2.4498347838297602e-01; 1.0717596868863859e+00; -3.3716742882424766e-02; 1.9311581262395755e-01; 1.1100099759094906e+00
6928; 102; 148; -1.6079202630895900e-01; 2.2495706787651859e-01; 9.4996952288038683e-01; 1.4346413640820171e-01; -7.3355259775294279e-03; 5.8118212752465936e-01
6929; 102; 156; 5.2846630819709284e-01; -2.0110978657972839e-01; 5.9718613361808448e-01; 5.2986026826881172e-01; -2.0514467826265548e-01; 5.8118212752465936e-01
6930; 102; 160; 5.6906704561618526e-01; -9.5117334131260833e-02; 1.2080792868172665e+00; 7.5054648181706474e-01; -2.2523476310701382e-01; 1.0287683381844841e+00
6931; 102; 164; 1.8319520738837847e-01; 1.1060135985372774e-01; 1.2474857849572771e+00; -7.1702065436733048e-02; 1.0281527647074871e-01; 5.8118212752465936e-01
6932; 102; 170; 2.7117740864607093e-01; 6.5560317224342052e-02; 1.2474857849572771e+00; 2.0516004886101344e-01; -3.8919734864357916e-02; 5.8118212752465936e-01
6933; 102; 171; -1.4910255500259639e-01; 2.4779104899979457e-01; 1.0888338542298199e+00; 1.9788483486634989e-01; 8.6864538951892445e-02; 1.1693434601609711e+00
6934; 102; 172; 6.3161565691945820e-01; -2.5465105261579785e-01; 5.9364130109331859e-01; 6.2490224048224363e-01; -2.5379985466030014e-01; 5.8118212752465936e-01
6935; 102; 173; -8.4183361888355901e-02; 1.9073710355181425e-01; 9.7405584834098291e-01; -1.7931625011720773e-01; 1.8877225065460640e-01; 7.2991234609567890e-01
6936; 102; 175; 3.7680553062443145e-01; -3.3034381610959895e-02; 1.0329597810701483e+00; -1.3119333731320756e-01; 1.6085118591242425e-01; 7.1408155370432780e-01
6937; 102; 178; 5.9168053091304507e-01; -1.1718437847818981e-01; 1.1575297204584687e+00; 5.0942663316107795e-01; -9.6602909760183861e-02; 1.0537987529253356e+00
6938; 102; 187; 4.0452172369514611e-01; -2.7031143863395779e-03; 1.2474857849572771e+00; 7.1204356266021429e-01; -2.9841042305814325e-01; 5.8118212752465936e-01
6939; 102; 189; 1.8245533091449956e-01; -2.2149992294806967e-02; 6.0598089831321933e-01; 1.6760400186265956e-01; -1.9693533545643131e-02; 5.8118212752465936e-01
6940; 102; 195; 2.3764462730577809e-01; -5.5549681167279569e-02; 5.8118212752465936e-01; 2.3581949365493243e-01; 6.3984776686876466e-03; 8.7518515550376563e-01
6941; 103; 104; -1.6152985028384248e-03; 8.2997918194807035e-02; 4.9636922151439899e-01; 6.5055136713933304e-01; -1.0870686394857786e-01; 3.8255890344800014e-01
6942; 103; 105; 8.3168939043738699e-01; -1.8092739007686012e-01; 3.8464737747642203e-01; 5.1333582051540194e-01; 2.0011659950354049e-01; -7.0326799902080905e-02
6943; 103; 110; 3.0393569737163045e-01; 2.0524332440443196e-01; 6.6428398016465606e-02; 2.1153512306888889e-02; 1.4105015389596448e-01; 3.7740962141071827e-01
6944; 103; 111; 2.1414915251724842e-02; 7.3406573276148246e-02; 4.9736130348136404e-01; 3.4788188702332828e-03; 9.5986081492692360e-02; 4.6975411182121130e-01
6945; 103; 116; 3.3450481440882751e-01; 2.7025632847875747e-01; -7.0326796639136269e-02; 9.2862350679250735e-02; 3.2388183873559473e-01; 2.7542321868508522e-03
6946; 103; 118; 2.6604504596828699e-01; 1.0039996682416036e-02; 4.3949913552092856e-01; 6.5543639918865013e-02; 2.5422898788865078e-01; 1.4548560059885540e-01
6947; 103; 119; 1.5658683644447513e-01; 1.6532189105992434e-01; 2.3996575225183167e-01; 6.7802282348891385e-01; 1.3552431906739792e-01; -7.0326795530057939e-02
6948; 103; 120; 6.1601523673900249e-01; -1.6200377865097559e-01; 5.0126980781732478e-01; 2.0013757283550412e-02; 1.3814420560549928e-01; 3.8336444260745112e-01
6949; 103; 121; 7.8611135172205560e-01; -1.9050036989137362e-02; 1.2890408052014429e-01; 7.7089750494425813e-01; -3.1254506759463604e-02; 1.6117638371998866e-01
6950; 103; 124; 3.9668266590066181e-01; -6.6150697974571557e-02; 4.8381521823477291e-01; 4.3573037828782823e-01; -7.6392904686286428e-03; 3.5270087319767690e-01
6951; 103; 128; 6.1800115820567469e-01; 1.2422067363913886e-01; -8.4429164163844772e-03; 9.1894423224283456e-02; 3.2141397299895386e-01; 7.8113382041189484e-03
6952; 103; 131; 1.0255919553494017e+00; -4.2281723629699813e-02; 3.3500448942639371e-03; 9.9446394308018726e-01; 1.1412203449890329e-02; -7.0326799902080905e-02
6953; 103; 132; 1.2005653640042827e-01; 8.7772382177801755e-03; 5.4343181920749206e-01; 1.3505768110457658e-01; 2.3951738433164652e-01; 1.2319230088043392e-01
6954; 103; 135; 1.4325124464780026e-01; -3.2001302608478110e-04; 5.4343181920749206e-01; 1.7811485649593881e-02; 1.3252919955915488e-01; 3.9487060965961557e-01
6955; 103; 137; 2.7666940035633303e-01; -5.2648270835578381e-02; 5.4343183375631832e-01; 6.8600177760738634e-01; -6.5509039615278916e-02; 2.8114694662733009e-01
6956; 103; 139; 1.9457528883928127e-02; 1.3672602908995851e-01; 3.8627054579742282e-01; 5.2699892834353146e-01; -1.0240518743140814e-01; 4.5742917432509389e-01
6957; 103; 142; 3.5382041434672840e-01; -8.2907843859449437e-02; 5.4343181920749228e-01; 6.2649081952755883e-02; 2.4684890427693520e-01; 1.6060873356347008e-01
6958; 103; 143; 1.8151247533516610e-01; 2.2436833457893018e-01; 1.1773809272293573e-01; 1.2755836293414999e-01; 3.5142328628774566e-01; -7.0326799902080919e-02
6959; 103; 144; 5.8356797667260230e-01; 1.7257067662408340e-01; -7.0326794187536124e-02; 6.9134244791811600e-02; 2.6338373193572323e-01; 1.2672586324606774e-01
6960; 103; 146; 5.9850458100943638e-01; -7.5576751255581776e-02; 3.5997424082220469e-01; 4.1920402545342411e-01; 2.3703625292543040e-01; -7.0326799902080905e-02
6961; 103; 148; 1.7996443191558478e-01; -1.4719376208257508e-02; 5.4343181456900447e-01; 2.6171155622531439e-01; -4.0337861456040871e-03; 4.6751246139840968e-01
6962; 103; 151; 1.5916017675320079e-01; 1.4434163781356474e-01; 2.7543380829496800e-01; 1.0183109018137503e-01; 3.3329631016327743e-01; -2.0212980451258411e-02
6963; 103; 153; 4.5587870988125190e-01; -1.2293637177464901e-01; 5.4343182461066708e-01; 7.8596283784446019e-01; -1.2665346819705395e-01; 3.2010926088672442e-01
6964; 103; 156; 4.8809748008335607e-01; -1.3557296860545656e-01; 5.4343181920749217e-01; 2.3573946553246439e-01; 2.5591714624966605e-01; 2.3935518061434898e-02
6965; 103; 157; 8.6216942607148739e-01; -2.8228860907147213e-01; 5.4343181920749228e-01; 9.6262097716612405e-01; -3.0557613091117389e-02; 2.6391428696498964e-02
6966; 103; 159; 5.4892506998497174e-02; 2.2707246044960630e-01; 2.0113427243356946e-01; 2.6520557896968161e-01; 2.9743634694197169e-01; -7.0326799902080905e-02
6967; 103; 165; 6.5693882449631980e-03; 1.0386591603430989e-01; 4.5360689622194300e-01; 1.3064342723728803e-01; 4.6249219380655460e-03; 5.4343183136843087e-01
6968; 103; 168; 4.2416475919822716e-01; 1.9082944788913161e-01; 8.2801844740879593e-03; 9.2410725477322120e-01; -3.0658139099352910e-01; 5.4343181920749228e-01
6969; 103; 170; 2.0054184228970301e-01; -2.2790093490176105e-02; 5.4343181920749206e-01; 1.7326914237368798e-01; 1.0624307802708552e-01; 3.3326838633454364e-01
6970; 103; 172; 6.5423579490272965e-01; -2.0073446902292508e-01; 5.4343181920749217e-01; 6.3458622977624235e-01; 1.0164120852449661e-01; 2.0105271235141275e-02
6971; 103; 174; 3.3590085733862585e-01; 1.3592815708568443e-01; 1.6726515528965191e-01; 2.4063904943343239e-01; 2.0584628346655504e-01; 1.0944759317659844e-01
6972; 103; 180; 9.0847865714259257e-01; -3.0045165272788260e-01; 5.4343180301562466e-01; 8.0712836100068408e-02; 1.4609489051717453e-01; 3.2696349969332722e-01
6973; 103; 182; 4.7081639640883266e-01; 2.8524015242634135e-02; 2.6403591500773038e-01; 5.1656903467307558e-01; 3.9820691413138744e-02; 2.1210367511661449e-01
6974; 103; 183; 2.5674884522737063e-01; -1.5820604785929282e-02; 4.9190247220412087e-01; 1.0421955649079523e-01; 3.5283860645229048e-01; -5.6583457089067271e-02
6975; 103; 187; 7.3916063396523457e-01; -2.3404304051073221e-01; 5.4343181920749228e-01; 7.9512943952644111e-01; -1.9929447812683740e-01; 4.4273326325240769e-01
6976; 103; 189; 1.5267665263593649e-01; -4.0167745300250246e-03; 5.4343181920749206e-01; 6.1858789742727953e-02; 2.4483394994927629e-01; 1.6473774321819240e-01
6977; 103; 193; 3.0218058235343770e-01; -7.8080791779101821e-04; 4.3354604576235722e-01; 5.1700536322153401e-01; 1.9867735950139237e-01; -7.0326799902080905e-02
6978; 103; 195; 5.2402293934296162e-01; 9.2129900427932149e-02; 1.1401136725707417e-01; 2.5856248809636634e-01; -4.5546507867336064e-02; 5.4343181920749217e-01
6979; 103; 196; 6.0254527008890724e-01; -1.0659928018707235e-01; 4.1225509593155502e-01; 6.7183949795270304e-01; 1.3794949822572891e-01; -7.0326799902080919e-02
6980; 103; 197; 4.9535961618732027e-01; -1.3842126814000200e-01; 5.4343181920749217e-01; 3.8605224716532771e-01; 8.1758186375536224e-02; 2.2853648304043400e-01
6981; 103; 198; 7.8616102274554733e-01; 9.3111179210396439e-02; -7.0326792686200068e-02; 3.1239460651952644e-01; 1.8058098202392694e-01; 1.0433611362320895e-01
6982; 103; 199; 1.0347246332584241e+00; -1.2150143179536277e-01; 1.3768132534884181e-01; 7.1961022788089246e-01; 1.1921323032615888e-01; -7.0326804854865477e-02
6983; 104; 105; 7.6656440497671186e-01; 4.3271042815176880e-02; 2.9313406870394698e-01; 6.3953528211512789e-01; 6.1647579790771689e-01; 1.1608284014742437e-01
6984; 104; 108; 4.2535943729456777e-01; 2.3604444454495949e-01; 3.1829816640196218e-01; 6.5265787909697692e-01; 6.8755341679807924e-01; 8.5934087247323820e-02
6985; 104; 110; 7.5465021536126631e-01; 6.5283174724886395e-01; 6.9897848084890524e-02; -1.1954968885736661e-01; 1.0249957497317695e-01; 5.2258808282670699e-01
6986; 104; 111; 1.9722227237605732e-02; 7.3127294616299410e-02; 4.9398338644888512e-01; -7.9182695343394921e-02; 3.9121393815045524e-01; 4.0379637231676435e-01
6987; 104; 112; 4.3657213061862099e-02; 5.0613045894075093e-01; 3.2621248820118415e-01; 1.7861375441266109e-01; 7.4212911330884768e-01; 2.0017507620125849e-01
6988; 104; 114; -3.0939923845855011e-01; 7.0154635015402012e-01; 3.5375755840729933e-01; -5.4124643193466937e-02; 8.2388475754715085e-01; 2.3583031146356359e-01
6989; 104; 116; 1.0085543119252591e+00; 3.6027958335529298e-01; 1.0660409381655464e-01; -1.9054654858725667e-01; 5.6453678833614840e-01; 3.7096419779125062e-01
6990; 104; 117; 8.2131514994441979e-01; 6.0194278852132177e-01; 6.9897839055207300e-02; 6.5536912423574734e-01; 5.1807122262349592e-01; 1.4817332889955831e-01
6991; 104; 118; 2.6460434214205442e-01; 3.2748414059027620e-02; 4.3949913413696734e-01; 9.4675248598680734e-02; 7.0620710734058822e-01; 2.3735107002556102e-01
6992; 104; 119; 5.3712706137913280e-01; 3.6142649944994465e-01; 2.3996573672086355e-01; 7.8094926092499972e-01; 4.0494394950001034e-01; 1.5459200400217879e-01
6993; 104; 120; 5.3795287692396299e-01; -2.5621172306100581e-01; 4.6935175912628502e-01; -2.6750204772399622e-01; 6.2829567897001581e-01; 3.6909992724920376e-01
6994; 104; 122; -4.4538408129268992e-01; 1.0970917079322740e+00; 2.4529663380088801e-01; 1.7903092741265328e-01; 3.9926203028274987e-01; 3.2752494774079127e-01
6995; 104; 124; 3.9191748958345057e-01; -4.9519002464639437e-02; 4.3395317195875183e-01; 5.7215715182378446e-01; 3.1448524712923920e-02; 3.5270087890841983e-01
6996; 104; 128; 8.6119406937500897e-01; 4.1716482020120765e-01; 1.2727566808869786e-01; -3.6176241219656874e-01; 1.0620311734269876e+00; 2.3459985268566874e-01
6997; 104; 129; 7.6638089948444854e-01; 6.4387705797382466e-01; 6.9897854719093933e-02; 5.9836244499230362e-02; 9.5299666481952894e-01; 1.5548879423639939e-01
6998; 104; 131; 9.9507858362090840e-01; 3.4262628743087353e-01; 1.1699141421008083e-01; 9.5447288740312375e-01; 5.0029619048361951e-01; 6.9897850034798398e-02
6999; 104; 132; 1.7635069048367263e-01; -1.2337732664991496e-01; 5.2258807999315271e-01; -3.8875020712659719e-02; 5.5574147418305664e-01; 3.3119063826058431e-01
7000; 104; 133; -2.9553587708852791e-01; 9.4001476460584854e-01; 2.6116742838598950e-01; -2.9599372954674241e-01; 9.3943074343937072e-01; 2.6151448649572451e-01
7001; 104; 135; 1.2293736430492834e-01; -8.2604025228407596e-02; 5.2258808209403218e-01; -1.0618385095867970e-01; 8.8235778926356867e-01; 2.2886576542561299e-01
7002; 104; 137; 1.5962267756101656e-01; -1.1060792696251370e-01; 5.2258808206034391e-01; 7.1716020094799471e-01; -2.1448810211667002e-02; 3.3121567213733688e-01
7003; 104; 139; -4.4635400825603322e-01; 5.7096846326865336e-01; 4.4116960174519132e-01; 5.0569440477740335e-01; -1.3192696785202107e-01; 4.3230095786439254e-01
7004; 104; 142; 4.7096835266320236e-01; -3.4396189204424304e-01; 5.2098456347971922e-01; -8.6133279927581657e-02; 6.6260891796288912e-01; 3.0487194316037686e-01
7005; 104; 143; 3.1113160935241735e-01; 1.6166266049726744e-01; 3.7836833112614227e-01; 4.6601745126534044e-01; 8.7316088910301937e-01; 6.9897848092750681e-02
7006; 104; 146; 5.9777094992498514e-01; -7.6038206555955723e-02; 3.8539236695496104e-01; -1.8327704608658502e-01; 1.1814334248482041e+00; 1.3955647663556967e-01
7007; 104; 147; 1.3347598711094022e-01; 5.3592304826607107e-01; 2.8964645528356747e-01; 1.5513337620615408e-01; 9.3083334371132986e-01; 1.3668377326702119e-01
7008; 104; 148; 1.6802923482119103e-01; -1.1702511108882235e-01; 5.2258808211808583e-01; 2.5220434431866851e-01; -3.3136886109750761e-02; 4.6751246110547451e-01
7009; 104; 151; 1.6091658469881698e-01; 1.4484017214645897e-01; 4.2725251718203067e-01; -1.7253957277024995e-01; 1.3048124019730243e+00; 9.0640444094766182e-02
7010; 104; 153; 5.0835951549848424e-01; -1.9021761139262910e-01; 4.5321542547693605e-01; 6.1436263281314296e-01; -1.5611437157552488e-01; 4.1045380195231507e-01
7011; 104; 155; 6.2417305072629592e-01; 5.0989546702044541e-01; 1.6006608890657109e-01; 7.2518724755357522e-01; 6.7532244743386372e-01; 6.9897844804653497e-02
7012; 104; 156; 5.3767853968946677e-01; -2.3089068331471227e-01; 4.6001596944815532e-01; 1.0499894457685710e-01; 5.1343105846519421e-01; 3.0608994178458093e-01
7013; 104; 157; 1.0462036652709819e+00; 4.0960044735503776e-01; 7.7583349327609741e-02; 1.0504497962271384e+00; 4.2703181351939845e-01; 6.9897836731765750e-02
7014; 104; 158; 2.4122593278400217e-02; 8.4670573731982479e-01; 2.0514005359900736e-01; 4.0442983549970812e-01; 4.8492686531019652e-01; 2.3171042409516468e-01
7015; 104; 159; -1.9137378871097835e-01; 1.5732683739492220e-01; 5.2258808023272951e-01; 2.5957570773181793e-01; 9.1551779479775253e-01; 1.1273759557702617e-01
7016; 104; 161; 8.6228523373544119e-01; 1.8540487010502327e-01; 2.1312778261521448e-01; 3.3524156410409045e-01; 9.5019216413938301e-01; 7.8373162602961510e-02
7017; 104; 163; -6.4742212073369956e-02; 5.5379031041682769e-01; 3.3925696884721723e-01; 6.5071214466544314e-01; 5.2190931241332728e-01; 1.4806805688011968e-01
7018; 104; 164; -1.0312973332785921e-01; 8.9965330445698100e-02; 5.2258808145155744e-01; 1.4139508200253964e-01; 5.3939016259432015e-01; 2.8611009205363713e-01
7019; 104; 165; 9.1109136500942767e-02; 8.0670982695580817e-01; 2.0099904749025796e-01; 4.7765795734997597e-02; -2.5221462008554935e-02; 5.2258808127403455e-01
7020; 104; 168; 2.5352486760318271e-01; 5.5390832118082245e-01; 2.4889093735932197e-01; 6.9332423428766210e-01; -5.2674109073714948e-02; 3.4958884779027488e-01
7021; 104; 169; 5.5525318016978548e-02; 4.6323357269670740e-01; 3.3879224239172134e-01; -2.7391993240965917e-02; 1.2498072461413163e+00; 6.9897848585578293e-02
7022; 104; 170; 1.9832383767000411e-01; -8.0693048963359826e-02; 5.0048343706300324e-01; 1.6169037122188823e-01; 3.9705019609315778e-01; 3.3326838376125634e-01
7023; 104; 172; 6.3222973909067093e-01; -1.3270831343771347e-01; 3.9668152269740992e-01; 1.0130288313329703e+00; 4.5559724127852586e-01; 6.9897850528748195e-02
7024; 104; 173; -2.5019576789117881e-01; 2.0222885636074539e-01; 5.2258808325781247e-01; -1.4642287573248236e-01; 4.2699495935732645e-01; 4.0957633534205917e-01
7025; 104; 174; 3.5435338493632462e-01; 1.5770572435056007e-01; 3.6757334478510745e-01; -3.9172400576229832e-01; 7.8580317476996209e-01; 3.4579650095570796e-01
7026; 104; 177; 8.3262548592177121e-01; 1.2981154932933153e-01; 2.4221304986497316e-01; 3.6315016688899626e-01; 3.7667530763427520e-01; 2.8367019026130003e-01
7027; 104; 180; 5.7636368243156488e-01; -2.0589325288040325e-01; 4.3974403769165638e-01; -1.8117057156571389e-01; 6.6031389455823919e-01; 3.3269614237679440e-01
7028; 104; 182; 4.2586947795533492e-01; 6.8319401957278064e-02; 3.8050883663257762e-01; 7.3436373064425631e-01; 2.8580897954961726e-01; 2.1210368390417597e-01
7029; 104; 183; 2.6665486453328890e-01; -1.0977256911648725e-01; 4.9190247066501780e-01; 1.0720106841610622e-01; 8.1544701318694568e-01; 1.9318402211914143e-01
7030; 104; 184; 5.5838575367187726e-01; 8.0265116161211725e-01; 6.9897833583760116e-02; 1.2492685682579457e-01; 5.3873050666965960e-01; 2.9102891023948946e-01
7031; 104; 185; -2.0998609877410201e-01; 7.7189045913871424e-01; 2.9939280044606992e-01; 1.9213990127339908e-01; 9.6983444593061807e-01; 1.1168205423180763e-01
7032; 104; 189; 9.9710938353665887e-02; -6.4874024656873641e-02; 5.2258808135506551e-01; 2.9574323531289393e-01; 5.2169449534702506e-01; 2.4888582236161519e-01
7033; 104; 191; 4.5777710645524489e-01; 8.7945118335281858e-01; 6.9897852065681554e-02; 2.2034058208241772e-01; 8.6384809230844761e-01; 1.4308160365776748e-01
7034; 104; 192; 4.9136745654539643e-01; 8.5380985784480024e-01; 6.9897843881204735e-02; 7.6855854602127549e-01; 4.7780573902634105e-01; 1.3102046151156629e-01
7035; 104; 193; 2.9731965380590142e-01; 2.3787822066862363e-02; 4.3354603236307909e-01; 2.8821868533805661e-01; 7.8596901735215841e-01; 1.5277146528271798e-01
7036; 104; 194; -1.3572233462625016e-01; 5.2022251628246752e-01; 3.7188022728449355e-01; 4.9706235864832221e-02; 5.2076176876651714e-01; 3.1905630802466600e-01
7037; 104; 195; 7.5151806607970228e-01; 3.0800299049928470e-01; 1.9898428923621053e-01; 1.7515522594407151e-01; -1.2246476744958740e-01; 5.2258808152819280e-01
7038; 104; 196; 6.0789846842584339e-01; -1.0481622331054663e-01; 3.9321709296828289e-01; 3.6357056981810376e-01; 9.2154556676683930e-01; 8.0983565140728658e-02
7039; 104; 197; 4.5668315621612948e-01; -1.3692491610944968e-01; 4.4806813173618149e-01; 4.2022450243041881e-01; 4.8140728957667772e-01; 2.2853647729088336e-01
7040; 104; 198; 8.4608521365594735e-01; 1.4744388367533356e-01; 2.3183806325144399e-01; 3.1781786577225257e-01; 2.2976121594388138e-01; 3.5115370179100946e-01
7041; 104; 199; 1.0022083105450030e+00; 3.5196630460764367e-01; 1.1149568974685506e-01; 9.4097456331087603e-01; 5.1060018400631724e-01; 6.9897855228599287e-02
7042; 105; 109; 7.6251541632459807e-01; 3.3649660019912925e-01; 2.9042332657388359e-01; 8.2900155296243117e-01; 1.8243465533318393e-01; 3.8464737536028587e-01
7043; 105; 110; 6.0593420464253478e-01; 5.0353910597251883e-01; 6.6428398016465606e-02; 6.6248908349492663e-01; 6.1664559014141385e-01; 1.4918205379827110e-01
7044; 105; 116; 4.0193734173965934e-01; 1.6682697128590182e-01; -2.3130887007870282e-01; 8.2634921595893096e-01; 5.4099787471603589e-01; 3.8464737747642197e-01
7045; 105; 117; 6.5901031983861746e-01; 5.1501235009381130e-01; 1.4308195408868860e-01; 6.8953736926133213e-01; 6.1684566982964173e-01; 1.8818548397804777e-01
7046; 105; 119; 7.2661519917438133e-01; 4.5907583899109872e-01; 2.3996574148917235e-01; 4.1378578130719801e-01; -1.4225063873755955e-01; -2.1752107050493552e-01
7047; 105; 121; 7.5627908332528015e-01; -2.0507127510503764e-02; 2.7762326221786915e-01; 8.2955720617446915e-01; 1.0731712153065026e-01; 3.8464737407268851e-01
7048; 105; 124; 8.2965797452919543e-01; 9.3694810628754135e-02; 3.8464737747642208e-01; 8.0746409070318292e-01; 9.8866632359158366e-02; 3.5270087319767696e-01
7049; 105; 128; 5.5668268416637923e-01; 1.4212358660437288e-01; -8.4429144251306348e-03; 6.8567611472636136e-01; 6.1681710762141195e-01; 1.8261758318893700e-01
7050; 105; 129; 3.9513003517094458e-01; 4.9662317333582406e-01; -2.3760680551503377e-01; 5.2108331341051872e-01; 6.1559961104399386e-01; -5.4724031896298653e-02
7051; 105; 136; 7.7477660808563464e-01; 6.1747619545541965e-01; 3.1109984271933377e-01; 8.2693688946112542e-01; 4.6155227239772323e-01; 3.8464738340996818e-01
7052; 105; 137; 8.2993796682694354e-01; 5.5843329463274860e-02; 3.8464737747642203e-01; 7.5885060245245772e-01; -3.7778454686985152e-02; 2.8114695473125684e-01
7053; 105; 140; 7.7862836808185598e-01; 1.8054970975796916e-01; 3.1199348078079825e-01; 7.9231966738310455e-01; 6.1760596369007803e-01; 3.3639680587409138e-01
7054; 105; 144; 6.2643654367830914e-01; -2.6663702550859125e-01; 8.7776287277107345e-02; 4.3351027980358897e-01; 6.1495180436304142e-01; -1.8100370582770214e-01
7055; 105; 146; 3.9670641790775113e-01; 2.8351622406503929e-01; -2.3760680105501067e-01; 6.0710494839772999e-01; -7.0167114019014681e-02; 6.1997346061565400e-02
7056; 105; 153; 8.3043835513826370e-01; -1.1803904559904765e-02; 3.8464736735297955e-01; 7.8652588061198125e-01; -1.2619545642142074e-01; 3.2010926209192675e-01
7057; 105; 154; 8.0107592291073915e-01; 6.1767073485278579e-01; 3.4902326228091485e-01; 8.2692568965042290e-01; 4.6306710091777292e-01; 3.8464739144376703e-01
7058; 105; 155; 6.7064767412922066e-01; 5.3414593401264354e-01; 1.6006609490774937e-01; 6.0570403780909399e-01; 6.1622554596973034e-01; 6.7298433403385538e-02
7059; 105; 158; 7.4497781763323079e-01; 6.1725576996556253e-01; 2.6813020490648803e-01; 7.4454204707845750e-01; 5.8277613396188888e-01; 2.6713410075890731e-01
7060; 105; 159; 4.2201000290082807e-01; 6.1486673529557323e-01; -1.9758702098140235e-01; 3.9623115894519989e-01; 3.4776545620399435e-01; -2.3760679974208676e-01
7061; 105; 161; 6.1339089587635931e-01; 6.1537633003949654e-01; 7.8373162262742602e-02; 8.0050583849904888e-01; 1.3408143787535143e-01; 3.4304327533228174e-01
7062; 105; 163; 7.1928555946725914e-01; 6.1706572101324242e-01; 2.3108215660558090e-01; 6.6239874212804550e-01; 5.2441517358876311e-01; 1.4806805762749592e-01
7063; 105; 168; 8.3214592760395889e-01; -2.4264554482909295e-01; 3.8464737747642214e-01; 5.6951559072288627e-01; -2.4840804867115873e-02; 8.2801844740879316e-03
7064; 105; 172; 8.2979260018644430e-01; 7.5495093812525699e-02; 3.8464737747642203e-01; 5.7721229038154598e-01; 4.3329819323014329e-02; 2.0105271235141275e-02
7065; 105; 177; 4.5052840880524392e-01; 4.2054130811349988e-01; -1.5853861776290396e-01; 8.2959640925147460e-01; 1.0201767153903302e-01; 3.8464737747642208e-01
7066; 105; 182; 8.2647494892197337e-01; 5.2400119425884795e-01; 3.8464738659106285e-01; 7.0878757685639693e-01; 2.5692197411007911e-01; 2.1210366940926956e-01
